Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Promo Dependency,CLV Proxy,Previous Purchases Scaled,Frequency Scaled,Promo Dep Scaled,Subscription Scaled,Loyalty Score,Loyal Customer,Satisfaction Tier,Customer Segment
3180,57,Female,Clothing,88,Idaho,Spring,4.3,0,Free Shipping,0,0,12,Debit Card,1,0,1056,2.24,0,0,0,4.08,0,1,Low-Engagement Casuals
3181,18,Female,Accessories,88,Montana,Fall,3.8,0,Standard,0,0,46,PayPal,2,0,8096,9.18,1.67,0,0,6.95,0,1,At-Risk High-Value
3182,31,Female,Outerwear,51,Montana,Summer,4.4,0,Free Shipping,0,0,27,PayPal,5,0,6885,5.31,6.67,0,0,7.33,1,1,Platinum Champions
3183,50,Female,Accessories,97,Georgia,Fall,3.6,0,Free Shipping,0,0,4,Credit Card,7,0,2716,0.61,10,0,0,6.87,0,0,Low-Engagement Casuals
3184,50,Female,Footwear,56,Mississippi,Winter,3.5,0,Standard,0,0,14,Cash,5,0,3920,2.65,6.67,0,0,6.44,0,0,Low-Engagement Casuals
3185,61,Female,Clothing,53,Hawaii,Spring,4.2,0,2-Day Shipping,0,0,30,Venmo,6,0,9540,5.92,8.33,0,0,8.08,1,1,Platinum Champions
3186,52,Female,Clothing,71,Ohio,Fall,4.7,0,Express,0,0,6,PayPal,7,0,2982,1.02,10,0,0,7.01,1,1,Emerging Devotees
3187,38,Female,Accessories,93,Virginia,Winter,4.8,0,Store Pickup,0,0,43,Venmo,7,0,27993,8.57,10,0,0,9.52,1,1,Platinum Champions
3188,67,Female,Clothing,72,Texas,Winter,3.2,0,Free Shipping,0,0,28,Debit Card,2,0,4032,5.51,1.67,0,0,5.73,0,0,Low-Engagement Casuals
3189,42,Female,Clothing,59,Vermont,Winter,3.5,0,Standard,0,0,39,Bank Transfer,4,0,9204,7.76,5,0,0,7.59,1,0,Platinum Champions
3190,25,Female,Footwear,87,Kansas,Summer,4.2,0,Store Pickup,0,0,30,PayPal,1,0,2610,5.92,0,0,0,5.31,0,1,Low-Engagement Casuals
3191,41,Female,Clothing,78,California,Fall,3.4,0,Free Shipping,0,0,5,Credit Card,3,0,1170,0.82,3.33,0,0,4.72,0,0,Low-Engagement Casuals
3192,62,Female,Clothing,68,Mississippi,Winter,4.7,0,Store Pickup,0,0,42,Credit Card,5,0,14280,8.37,6.67,0,0,8.35,1,1,Platinum Champions
3193,19,Female,Clothing,76,Iowa,Fall,3,0,Free Shipping,0,0,20,Cash,3,0,4560,3.88,3.33,0,0,5.74,0,0,At-Risk High-Value
3194,63,Female,Accessories,99,Virginia,Winter,4,0,Express,0,0,35,Credit Card,3,0,10395,6.94,3.33,0,0,6.76,0,1,At-Risk High-Value
3195,43,Female,Footwear,52,Maryland,Summer,4.6,0,Standard,0,0,10,Credit Card,1,0,520,1.84,0,0,0,3.95,0,1,Low-Engagement Casuals
3196,68,Female,Accessories,58,Missouri,Spring,4.9,0,Next Day Air,0,0,36,Credit Card,6,0,12528,7.14,8.33,0,0,8.49,1,1,Platinum Champions
3197,24,Female,Accessories,59,Wisconsin,Winter,2.8,0,Express,0,0,21,Debit Card,3,0,3717,4.08,3.33,0,0,5.8,0,0,Low-Engagement Casuals
3198,27,Female,Clothing,71,Maine,Spring,3.2,0,Free Shipping,0,0,29,Credit Card,5,0,10295,5.71,6.67,0,0,7.46,1,0,Platinum Champions
3199,61,Female,Accessories,94,Pennsylvania,Winter,2.8,0,Free Shipping,0,0,39,Debit Card,2,0,7332,7.76,1.67,0,0,6.48,0,0,At-Risk High-Value
3200,59,Female,Accessories,40,Maine,Winter,4.2,0,Express,0,0,16,PayPal,4,0,2560,3.06,5,0,0,6.02,0,1,Low-Engagement Casuals
3201,67,Female,Clothing,24,Missouri,Spring,4.8,0,Free Shipping,0,0,32,Credit Card,4,0,3072,6.33,5,0,0,7.11,1,1,Emerging Devotees
3202,46,Female,Clothing,38,Vermont,Fall,2.8,0,2-Day Shipping,0,0,34,Cash,4,0,5168,6.73,5,0,0,7.24,1,0,Platinum Champions
3203,65,Female,Accessories,37,Wisconsin,Fall,4.5,0,Standard,0,0,38,Venmo,7,0,9842,7.55,10,0,0,9.18,1,1,Platinum Champions
3204,63,Female,Outerwear,29,New Jersey,Spring,4.1,0,Express,0,0,14,Venmo,7,0,2842,2.65,10,0,0,7.55,1,1,Emerging Devotees
3205,57,Female,Outerwear,92,New Mexico,Fall,4.3,0,Free Shipping,0,0,23,Debit Card,1,0,2116,4.49,0,0,0,4.83,0,1,Low-Engagement Casuals
3206,40,Female,Clothing,24,Colorado,Fall,4.4,0,2-Day Shipping,0,0,50,Bank Transfer,5,0,6000,10,6.67,0,0,8.89,1,1,Platinum Champions
3207,36,Female,Footwear,52,California,Winter,3,0,Free Shipping,0,0,49,PayPal,4,0,10192,9.8,5,0,0,8.27,1,0,Platinum Champions
3208,67,Female,Clothing,29,Arizona,Summer,2.7,0,Next Day Air,0,0,14,PayPal,7,0,2842,2.65,10,0,0,7.55,1,0,Emerging Devotees
3209,61,Female,Accessories,30,Indiana,Winter,3.3,0,2-Day Shipping,0,0,42,PayPal,2,0,2520,8.37,1.67,0,0,6.68,0,0,Low-Engagement Casuals
3210,64,Female,Footwear,31,Arkansas,Fall,4.3,0,Standard,0,0,39,Debit Card,7,0,8463,7.76,10,0,0,9.25,1,1,Platinum Champions
3211,30,Female,Clothing,67,Nevada,Summer,2.9,0,Express,0,0,43,Venmo,1,0,2881,8.57,0,0,0,6.19,0,0,Low-Engagement Casuals
3212,53,Female,Clothing,65,Rhode Island,Winter,4.9,0,Standard,0,0,12,Cash,4,0,3120,2.24,5,0,0,5.75,0,1,Low-Engagement Casuals
3213,27,Female,Footwear,22,Wyoming,Winter,3.6,0,2-Day Shipping,0,0,21,Debit Card,2,0,924,4.08,1.67,0,0,5.25,0,0,Low-Engagement Casuals
3214,27,Female,Accessories,56,Texas,Winter,3.3,0,Standard,0,0,33,Credit Card,4,0,7392,6.53,5,0,0,7.18,1,0,Platinum Champions
3215,53,Female,Clothing,78,Washington,Spring,3.1,0,Free Shipping,0,0,6,Debit Card,7,0,3276,1.02,10,0,0,7.01,1,0,Emerging Devotees
3216,34,Female,Outerwear,90,Rhode Island,Summer,2.7,0,Free Shipping,0,0,10,PayPal,5,0,4500,1.84,6.67,0,0,6.17,0,0,At-Risk High-Value
3217,39,Female,Clothing,85,Illinois,Winter,3.4,0,Next Day Air,0,0,18,Cash,2,0,3060,3.47,1.67,0,0,5.05,0,0,Low-Engagement Casuals
3218,44,Female,Accessories,58,Oregon,Fall,3.4,0,Express,0,0,46,Venmo,2,0,5336,9.18,1.67,0,0,6.95,0,0,At-Risk High-Value
3219,37,Female,Clothing,34,Florida,Fall,3.9,0,Express,0,0,49,PayPal,4,0,6664,9.8,5,0,0,8.27,1,1,Platinum Champions
3220,57,Female,Outerwear,40,Kansas,Summer,3.5,0,2-Day Shipping,0,0,39,Credit Card,2,0,3120,7.76,1.67,0,0,6.48,0,0,Low-Engagement Casuals
3221,38,Female,Accessories,29,North Dakota,Fall,4.1,0,Free Shipping,0,0,16,Cash,4,0,1856,3.06,5,0,0,6.02,0,1,Low-Engagement Casuals
3222,21,Female,Clothing,76,New Hampshire,Winter,3.2,0,Standard,0,0,28,Cash,7,0,14896,5.51,10,0,0,8.5,1,0,Platinum Champions
3223,45,Female,Accessories,84,Texas,Fall,4.6,0,Store Pickup,0,0,22,PayPal,6,0,11088,4.29,8.33,0,0,7.54,1,1,Platinum Champions
3224,68,Female,Clothing,65,Montana,Spring,3.9,0,Standard,0,0,36,Venmo,1,0,2340,7.14,0,0,0,5.71,0,1,Low-Engagement Casuals
3225,37,Female,Clothing,80,Delaware,Winter,2.7,0,Free Shipping,0,0,18,PayPal,4,0,5760,3.47,5,0,0,6.16,0,0,At-Risk High-Value
3226,53,Female,Clothing,98,New Hampshire,Fall,3,0,Store Pickup,0,0,31,Credit Card,2,0,6076,6.12,1.67,0,0,5.93,0,0,At-Risk High-Value
3227,57,Female,Footwear,71,Minnesota,Spring,3.3,0,Next Day Air,0,0,38,Bank Transfer,3,0,8094,7.55,3.33,0,0,6.96,0,0,At-Risk High-Value
3228,28,Female,Accessories,69,Alaska,Fall,2.7,0,Free Shipping,0,0,42,Debit Card,6,0,17388,8.37,8.33,0,0,8.9,1,0,Platinum Champions
3229,37,Female,Accessories,95,Connecticut,Spring,4.6,0,2-Day Shipping,0,0,27,PayPal,7,0,17955,5.31,10,0,0,8.44,1,1,Platinum Champions
3230,54,Female,Clothing,67,Connecticut,Fall,2.7,0,Express,0,0,24,Cash,4,0,6432,4.69,5,0,0,6.56,0,0,At-Risk High-Value
3231,49,Female,Footwear,49,Kansas,Summer,2.5,0,Next Day Air,0,0,38,Debit Card,7,0,13034,7.55,10,0,0,9.18,1,0,Platinum Champions
3232,62,Female,Footwear,97,Nevada,Winter,4.4,0,Free Shipping,0,0,9,Credit Card,7,0,6111,1.63,10,0,0,7.21,1,1,Platinum Champions
3233,45,Female,Clothing,34,Massachusetts,Spring,4,0,Next Day Air,0,0,19,Bank Transfer,4,0,2584,3.67,5,0,0,6.22,0,1,Low-Engagement Casuals
3234,45,Female,Accessories,74,Indiana,Fall,3.8,0,Express,0,0,11,Debit Card,1,0,814,2.04,0,0,0,4.01,0,1,Low-Engagement Casuals
3235,49,Female,Accessories,96,Washington,Winter,2.5,0,2-Day Shipping,0,0,16,Debit Card,6,0,9216,3.06,8.33,0,0,7.13,1,0,Platinum Champions
3236,27,Female,Accessories,68,Kansas,Summer,4,0,Free Shipping,0,0,18,Venmo,4,0,4896,3.47,5,0,0,6.16,0,1,At-Risk High-Value
3237,63,Female,Accessories,84,South Carolina,Fall,4.1,0,Next Day Air,0,0,8,Cash,4,0,2688,1.43,5,0,0,5.48,0,1,Low-Engagement Casuals
3238,61,Female,Clothing,57,Vermont,Summer,2.8,0,Express,0,0,4,Cash,2,0,456,0.61,1.67,0,0,4.09,0,0,Low-Engagement Casuals
3239,25,Female,Footwear,84,Wyoming,Fall,3.4,0,2-Day Shipping,0,0,37,Cash,6,0,18648,7.35,8.33,0,0,8.56,1,0,Platinum Champions
3240,33,Female,Accessories,32,Colorado,Fall,2.7,0,2-Day Shipping,0,0,30,Cash,4,0,3840,5.92,5,0,0,6.97,0,0,Low-Engagement Casuals
3241,56,Female,Footwear,37,West Virginia,Fall,3.8,0,2-Day Shipping,0,0,37,Bank Transfer,4,0,5476,7.35,5,0,0,7.45,1,1,Platinum Champions
3242,50,Female,Accessories,58,Connecticut,Summer,4.4,0,Store Pickup,0,0,30,PayPal,6,0,10440,5.92,8.33,0,0,8.08,1,1,Platinum Champions
3243,45,Female,Clothing,74,Oregon,Fall,2.8,0,Express,0,0,17,Venmo,2,0,2516,3.27,1.67,0,0,4.98,0,0,Low-Engagement Casuals
3244,45,Female,Clothing,99,Idaho,Summer,5,0,Store Pickup,0,0,11,Bank Transfer,5,0,5445,2.04,6.67,0,0,6.24,0,1,At-Risk High-Value
3245,65,Female,Clothing,81,Arkansas,Fall,4.7,0,Express,0,0,42,Credit Card,7,0,23814,8.37,10,0,0,9.46,1,1,Platinum Champions
3246,63,Female,Clothing,76,Kansas,Fall,3.2,0,Next Day Air,0,0,20,Cash,2,0,3040,3.88,1.67,0,0,5.18,0,0,Low-Engagement Casuals
3247,70,Female,Footwear,98,Michigan,Summer,2.9,0,Store Pickup,0,0,37,Cash,4,0,14504,7.35,5,0,0,7.45,1,0,Platinum Champions
3248,53,Female,Accessories,91,Arkansas,Summer,3.7,0,Express,0,0,12,PayPal,3,0,3276,2.24,3.33,0,0,5.19,0,0,Low-Engagement Casuals
3249,22,Female,Clothing,79,Pennsylvania,Summer,4.2,0,Free Shipping,0,0,41,Bank Transfer,6,0,19434,8.16,8.33,0,0,8.83,1,1,Platinum Champions
3250,26,Female,Accessories,83,Virginia,Summer,3.4,0,Express,0,0,32,Credit Card,6,0,15936,6.33,8.33,0,0,8.22,1,0,Platinum Champions
3251,23,Female,Outerwear,90,Minnesota,Spring,2.9,0,2-Day Shipping,0,0,15,Venmo,2,0,2700,2.86,1.67,0,0,4.84,0,0,Low-Engagement Casuals
3252,25,Female,Outerwear,20,Nevada,Winter,3.7,0,Standard,0,0,39,Venmo,6,0,4680,7.76,8.33,0,0,8.7,1,0,Platinum Champions
3253,69,Female,Footwear,21,Montana,Spring,2.7,0,Store Pickup,0,0,48,Credit Card,3,0,3024,9.59,3.33,0,0,7.64,1,0,Emerging Devotees
3254,36,Female,Accessories,60,Nebraska,Fall,3.2,0,2-Day Shipping,0,0,8,Venmo,3,0,1440,1.43,3.33,0,0,4.92,0,0,Low-Engagement Casuals
3255,21,Female,Clothing,31,Indiana,Winter,4.9,0,Store Pickup,0,0,11,Bank Transfer,5,0,1705,2.04,6.67,0,0,6.24,0,1,Low-Engagement Casuals
3256,57,Female,Clothing,40,New Jersey,Fall,2.8,0,Next Day Air,0,0,36,Bank Transfer,4,0,5760,7.14,5,0,0,7.38,1,0,Platinum Champions
3257,60,Female,Accessories,26,Wisconsin,Winter,4.7,0,Free Shipping,0,0,50,Venmo,5,0,6500,10,6.67,0,0,8.89,1,1,Platinum Champions
3258,44,Female,Clothing,98,Minnesota,Fall,3.3,0,Express,0,0,39,Venmo,5,0,19110,7.76,6.67,0,0,8.14,1,0,Platinum Champions
3259,31,Female,Footwear,51,New Jersey,Spring,4.3,0,Express,0,0,11,Credit Card,1,0,561,2.04,0,0,0,4.01,0,1,Low-Engagement Casuals
3260,57,Female,Accessories,95,Oklahoma,Fall,3.7,0,2-Day Shipping,0,0,5,Debit Card,5,0,2375,0.82,6.67,0,0,5.83,0,0,Low-Engagement Casuals
3261,39,Female,Accessories,36,Wisconsin,Summer,4.5,0,2-Day Shipping,0,0,7,Credit Card,7,0,1764,1.22,10,0,0,7.07,1,1,Emerging Devotees
3262,48,Female,Accessories,52,Rhode Island,Winter,3.4,0,Store Pickup,0,0,50,Debit Card,2,0,5200,10,1.67,0,0,7.22,1,0,Platinum Champions
3263,42,Female,Clothing,35,Indiana,Spring,2.7,0,Standard,0,0,21,Cash,5,0,3675,4.08,6.67,0,0,6.92,0,0,Low-Engagement Casuals
3264,56,Female,Clothing,68,Vermont,Fall,4.4,0,Express,0,0,31,Debit Card,3,0,6324,6.12,3.33,0,0,6.48,0,1,At-Risk High-Value
3265,28,Female,Clothing,50,Maine,Winter,4,0,Express,0,0,39,Cash,1,0,1950,7.76,0,0,0,5.92,0,1,Low-Engagement Casuals
3266,40,Female,Accessories,100,Alabama,Winter,3.2,0,Express,0,0,28,Credit Card,3,0,8400,5.51,3.33,0,0,6.28,0,0,At-Risk High-Value
3267,49,Female,Outerwear,74,Alabama,Winter,4.2,0,Next Day Air,0,0,33,Bank Transfer,2,0,4884,6.53,1.67,0,0,6.07,0,1,At-Risk High-Value
3268,37,Female,Clothing,45,Idaho,Winter,3,0,Store Pickup,0,0,42,Credit Card,6,0,11340,8.37,8.33,0,0,8.9,1,0,Platinum Champions
3269,22,Female,Clothing,97,Arkansas,Fall,2.8,0,Free Shipping,0,0,5,Bank Transfer,5,0,2425,0.82,6.67,0,0,5.83,0,0,Low-Engagement Casuals
3270,27,Female,Clothing,60,Ohio,Winter,4.9,0,Express,0,0,25,Cash,4,0,6000,4.9,5,0,0,6.63,0,1,At-Risk High-Value
3271,59,Female,Clothing,25,Illinois,Winter,4.7,0,Express,0,0,48,PayPal,7,0,8400,9.59,10,0,0,9.86,1,1,Platinum Champions
3272,35,Female,Clothing,55,Nevada,Spring,4.4,0,Standard,0,0,30,Credit Card,2,0,3300,5.92,1.67,0,0,5.86,0,1,Low-Engagement Casuals
3273,58,Female,Footwear,99,Texas,Winter,3.1,0,Next Day Air,0,0,34,PayPal,6,0,20196,6.73,8.33,0,0,8.35,1,0,Platinum Champions
3274,58,Female,Accessories,45,Nevada,Summer,2.6,0,Free Shipping,0,0,34,PayPal,5,0,7650,6.73,6.67,0,0,7.8,1,0,Platinum Champions
3275,46,Female,Clothing,20,Oklahoma,Spring,3.9,0,Store Pickup,0,0,14,Cash,3,0,840,2.65,3.33,0,0,5.33,0,1,Low-Engagement Casuals
3276,43,Female,Clothing,88,Alabama,Summer,2.6,0,2-Day Shipping,0,0,2,Debit Card,2,0,352,0.2,1.67,0,0,3.96,0,0,Low-Engagement Casuals
3277,39,Female,Accessories,99,South Dakota,Summer,4,0,Store Pickup,0,0,41,PayPal,5,0,20295,8.16,6.67,0,0,8.28,1,1,Platinum Champions
3278,59,Female,Clothing,86,Texas,Spring,4.9,0,Store Pickup,0,0,3,Credit Card,4,0,1032,0.41,5,0,0,5.14,0,1,Low-Engagement Casuals
3279,59,Female,Clothing,70,Montana,Summer,3.3,0,2-Day Shipping,0,0,18,Bank Transfer,2,0,2520,3.47,1.67,0,0,5.05,0,0,Low-Engagement Casuals
3280,59,Female,Accessories,50,Wyoming,Fall,3,0,Express,0,0,1,Debit Card,3,0,150,0,3.33,0,0,4.44,0,0,Low-Engagement Casuals
3281,45,Female,Accessories,57,New York,Winter,2.7,0,Next Day Air,0,0,5,PayPal,4,0,1140,0.82,5,0,0,5.27,0,0,Low-Engagement Casuals
3282,27,Female,Clothing,69,Oregon,Winter,3.1,0,Free Shipping,0,0,41,Bank Transfer,7,0,19803,8.16,10,0,0,9.39,1,0,Platinum Champions
3283,24,Female,Clothing,94,California,Fall,4.8,0,Next Day Air,0,0,5,Credit Card,4,0,1880,0.82,5,0,0,5.27,0,1,Low-Engagement Casuals
3284,47,Female,Outerwear,24,North Carolina,Spring,2.9,0,Express,0,0,10,Debit Card,5,0,1200,1.84,6.67,0,0,6.17,0,0,Low-Engagement Casuals
3285,70,Female,Accessories,79,Kentucky,Spring,4.5,0,2-Day Shipping,0,0,20,Venmo,7,0,11060,3.88,10,0,0,7.96,1,1,Platinum Champions
3286,58,Female,Accessories,31,Hawaii,Fall,4.6,0,Free Shipping,0,0,11,Cash,2,0,682,2.04,1.67,0,0,4.57,0,1,Low-Engagement Casuals
3287,45,Female,Outerwear,67,Illinois,Winter,5,0,Express,0,0,4,Venmo,3,0,804,0.61,3.33,0,0,4.65,0,1,Low-Engagement Casuals
3288,24,Female,Clothing,63,West Virginia,Spring,4.3,0,2-Day Shipping,0,0,38,Credit Card,2,0,4788,7.55,1.67,0,0,6.41,0,1,At-Risk High-Value
3289,67,Female,Accessories,61,South Carolina,Spring,4.9,0,Next Day Air,0,0,19,Credit Card,1,0,1159,3.67,0,0,0,4.56,0,1,Low-Engagement Casuals
3290,31,Female,Accessories,50,Montana,Summer,4,0,2-Day Shipping,0,0,16,Venmo,5,0,4000,3.06,6.67,0,0,6.58,0,1,Low-Engagement Casuals
3291,52,Female,Outerwear,82,North Dakota,Spring,3.1,0,Free Shipping,0,0,2,PayPal,4,0,656,0.2,5,0,0,5.07,0,0,Low-Engagement Casuals
3292,29,Female,Accessories,51,New Mexico,Fall,2.6,0,2-Day Shipping,0,0,11,Cash,4,0,2244,2.04,5,0,0,5.68,0,0,Low-Engagement Casuals
3293,62,Female,Accessories,23,Missouri,Spring,4.9,0,Standard,0,0,18,Bank Transfer,3,0,1242,3.47,3.33,0,0,5.6,0,1,Low-Engagement Casuals
3294,19,Female,Outerwear,91,West Virginia,Spring,3.5,0,2-Day Shipping,0,0,47,Credit Card,3,0,12831,9.39,3.33,0,0,7.57,1,0,Platinum Champions
3295,62,Female,Clothing,60,South Carolina,Spring,4.5,0,Store Pickup,0,0,15,Bank Transfer,1,0,900,2.86,0,0,0,4.29,0,1,Low-Engagement Casuals
3296,70,Female,Clothing,34,West Virginia,Summer,2.8,0,Next Day Air,0,0,15,Cash,2,0,1020,2.86,1.67,0,0,4.84,0,0,Low-Engagement Casuals
3297,20,Female,Clothing,23,Alaska,Spring,4.2,0,Next Day Air,0,0,47,Venmo,6,0,6486,9.39,8.33,0,0,9.24,1,1,Platinum Champions
3298,67,Female,Accessories,82,West Virginia,Fall,4.1,0,Free Shipping,0,0,47,PayPal,4,0,15416,9.39,5,0,0,8.13,1,1,Platinum Champions
3299,65,Female,Outerwear,73,New Mexico,Fall,3.5,0,Express,0,0,6,Bank Transfer,5,0,2190,1.02,6.67,0,0,5.9,0,0,Low-Engagement Casuals
3300,45,Female,Clothing,32,South Dakota,Spring,4,0,2-Day Shipping,0,0,18,Venmo,4,0,2304,3.47,5,0,0,6.16,0,1,Low-Engagement Casuals
3301,26,Female,Accessories,80,Oklahoma,Spring,4,0,Express,0,0,40,Bank Transfer,1,0,3200,7.96,0,0,0,5.99,0,1,Low-Engagement Casuals
3302,36,Female,Clothing,58,Oklahoma,Summer,2.5,0,Free Shipping,0,0,31,Credit Card,3,0,5394,6.12,3.33,0,0,6.48,0,0,At-Risk High-Value
3303,36,Female,Clothing,82,Alabama,Winter,4.2,0,Standard,0,0,31,Venmo,1,0,2542,6.12,0,0,0,5.37,0,1,Low-Engagement Casuals
3304,20,Female,Accessories,60,Mississippi,Summer,3.4,0,Next Day Air,0,0,4,Credit Card,3,0,720,0.61,3.33,0,0,4.65,0,0,Low-Engagement Casuals
3305,30,Female,Accessories,79,Mississippi,Fall,4.8,0,Next Day Air,0,0,36,Bank Transfer,5,0,14220,7.14,6.67,0,0,7.94,1,1,Platinum Champions
3306,34,Female,Clothing,41,Nebraska,Summer,4.9,0,Standard,0,0,31,PayPal,1,0,1271,6.12,0,0,0,5.37,0,1,Low-Engagement Casuals
3307,63,Female,Outerwear,39,Colorado,Summer,3.6,0,Store Pickup,0,0,6,Venmo,3,0,702,1.02,3.33,0,0,4.78,0,0,Low-Engagement Casuals
3308,18,Female,Accessories,36,Pennsylvania,Winter,4,0,Store Pickup,0,0,1,Cash,4,0,144,0,5,0,0,5,0,1,Low-Engagement Casuals
3309,55,Female,Clothing,70,Utah,Fall,2.6,0,Express,0,0,29,Cash,4,0,8120,5.71,5,0,0,6.9,0,0,At-Risk High-Value
3310,48,Female,Accessories,47,Massachusetts,Summer,3.1,0,Store Pickup,0,0,19,PayPal,4,0,3572,3.67,5,0,0,6.22,0,0,Low-Engagement Casuals
3311,45,Female,Outerwear,27,Iowa,Winter,3.6,0,Free Shipping,0,0,12,PayPal,3,0,972,2.24,3.33,0,0,5.19,0,0,Low-Engagement Casuals
3312,29,Female,Accessories,52,Florida,Summer,4,0,Express,0,0,18,Bank Transfer,7,0,6552,3.47,10,0,0,7.82,1,1,Platinum Champions
3313,55,Female,Footwear,75,Louisiana,Summer,3.9,0,Next Day Air,0,0,45,Cash,6,0,20250,8.98,8.33,0,0,9.1,1,1,Platinum Champions
3314,55,Female,Accessories,30,Kansas,Fall,3.9,0,Express,0,0,45,Credit Card,4,0,5400,8.98,5,0,0,7.99,1,1,Platinum Champions
3315,55,Female,Clothing,94,Kansas,Spring,3.3,0,Standard,0,0,8,Credit Card,6,0,4512,1.43,8.33,0,0,6.59,0,0,At-Risk High-Value
3316,48,Female,Accessories,68,Kentucky,Summer,2.9,0,Standard,0,0,4,PayPal,5,0,1360,0.61,6.67,0,0,5.76,0,0,Low-Engagement Casuals
3317,42,Female,Clothing,45,New Mexico,Summer,3.1,0,Free Shipping,0,0,5,Debit Card,3,0,675,0.82,3.33,0,0,4.72,0,0,Low-Engagement Casuals
3318,21,Female,Accessories,67,North Carolina,Summer,4.7,0,Standard,0,0,30,Cash,6,0,12060,5.92,8.33,0,0,8.08,1,1,Platinum Champions
3319,45,Female,Outerwear,46,North Dakota,Summer,3.9,0,Free Shipping,0,0,15,PayPal,4,0,2760,2.86,5,0,0,5.95,0,1,Low-Engagement Casuals
3320,23,Female,Clothing,31,North Dakota,Summer,4.3,0,Next Day Air,0,0,17,Credit Card,5,0,2635,3.27,6.67,0,0,6.65,0,1,Low-Engagement Casuals
3321,66,Female,Clothing,44,Illinois,Fall,4.2,0,2-Day Shipping,0,0,45,Cash,5,0,9900,8.98,6.67,0,0,8.55,1,1,Platinum Champions
3322,32,Female,Outerwear,100,Maine,Winter,4.3,0,Next Day Air,0,0,3,Venmo,7,0,2100,0.41,10,0,0,6.8,0,1,Low-Engagement Casuals
3323,52,Female,Clothing,92,Indiana,Winter,4.6,0,Next Day Air,0,0,43,PayPal,2,0,7912,8.57,1.67,0,0,6.75,0,1,At-Risk High-Value
3324,54,Female,Accessories,78,North Dakota,Winter,3.8,0,Free Shipping,0,0,4,Credit Card,4,0,1248,0.61,5,0,0,5.2,0,1,Low-Engagement Casuals
3325,37,Female,Clothing,32,Missouri,Fall,3.3,0,Standard,0,0,41,Venmo,2,0,2624,8.16,1.67,0,0,6.61,0,0,Low-Engagement Casuals
3326,29,Female,Footwear,97,Alaska,Fall,3.7,0,2-Day Shipping,0,0,16,Venmo,4,0,6208,3.06,5,0,0,6.02,0,0,At-Risk High-Value
3327,47,Female,Accessories,95,North Dakota,Summer,4.3,0,Standard,0,0,10,Debit Card,7,0,6650,1.84,10,0,0,7.28,1,1,Platinum Champions
3328,47,Female,Clothing,64,Connecticut,Spring,4.1,0,Express,0,0,2,Debit Card,6,0,768,0.2,8.33,0,0,6.18,0,1,Low-Engagement Casuals
3329,42,Female,Footwear,35,Wisconsin,Spring,3.2,0,Free Shipping,0,0,11,Cash,1,0,385,2.04,0,0,0,4.01,0,0,Low-Engagement Casuals
3330,34,Female,Accessories,54,New Jersey,Winter,3.8,0,Express,0,0,1,Debit Card,1,0,54,0,0,0,0,3.33,0,1,Low-Engagement Casuals
3331,38,Female,Footwear,96,Missouri,Spring,3.2,0,2-Day Shipping,0,0,41,Bank Transfer,6,0,23616,8.16,8.33,0,0,8.83,1,0,Platinum Champions
3332,55,Female,Accessories,58,California,Summer,3.5,0,Free Shipping,0,0,39,PayPal,6,0,13572,7.76,8.33,0,0,8.7,1,0,Platinum Champions
3333,27,Female,Clothing,23,Washington,Summer,3.1,0,2-Day Shipping,0,0,1,PayPal,1,0,23,0,0,0,0,3.33,0,0,Low-Engagement Casuals
3334,55,Female,Clothing,35,Minnesota,Spring,4.2,0,Express,0,0,3,PayPal,4,0,420,0.41,5,0,0,5.14,0,1,Low-Engagement Casuals
3335,66,Female,Clothing,23,California,Summer,3.4,0,Free Shipping,0,0,21,Credit Card,7,0,3381,4.08,10,0,0,8.03,1,0,Emerging Devotees
3336,44,Female,Accessories,94,Texas,Winter,3.5,0,Express,0,0,48,Bank Transfer,6,0,27072,9.59,8.33,0,0,9.31,1,0,Platinum Champions
3337,39,Female,Clothing,45,Montana,Fall,4,0,Free Shipping,0,0,24,Debit Card,7,0,7560,4.69,10,0,0,8.23,1,1,Platinum Champions
3338,23,Female,Outerwear,23,Arizona,Winter,4.4,0,2-Day Shipping,0,0,45,Bank Transfer,1,0,1035,8.98,0,0,0,6.33,0,1,Low-Engagement Casuals
3339,29,Female,Clothing,94,Minnesota,Winter,2.9,0,2-Day Shipping,0,0,46,Credit Card,4,0,17296,9.18,5,0,0,8.06,1,0,Platinum Champions
3340,20,Female,Accessories,99,Nebraska,Fall,3.6,0,Store Pickup,0,0,35,Cash,3,0,10395,6.94,3.33,0,0,6.76,0,0,At-Risk High-Value
3341,42,Female,Clothing,36,Virginia,Fall,4.4,0,Free Shipping,0,0,47,Credit Card,3,0,5076,9.39,3.33,0,0,7.57,1,1,Platinum Champions
3342,55,Female,Outerwear,50,Connecticut,Summer,4.5,0,Standard,0,0,35,Credit Card,4,0,7000,6.94,5,0,0,7.31,1,1,Platinum Champions
3343,66,Female,Outerwear,81,New Jersey,Spring,3.8,0,Free Shipping,0,0,45,Credit Card,2,0,7290,8.98,1.67,0,0,6.88,0,1,At-Risk High-Value
